paper,repo,found
retinamask: learning to predict masks improves state-of-the-art single-shot detection for free,https://github.com/wangtuo0820/maskrcnn-benchmark-expansion,N
retinamask: learning to predict masks improves state-of-the-art single-shot detection for free,https://github.com/ZhichengHuang/Food-Project,N
retinamask: learning to predict masks improves state-of-the-art single-shot detection for free,https://github.com/sadicLiu/mask_rcnn_code,N
group normalization,https://github.com/facebookresearch/detectron,N
group normalization,https://github.com/changliu816/CV-paper-review,Y
group normalization,https://github.com/ppwwyyxx/GroupNorm-reproduce,Y
group normalization,https://github.com/Jarvis73/Group_Normalization,Y
group normalization,https://github.com/blankWorld/GroupNorm-caffe,Y
group normalization,https://github.com/anzhao0503/group-normalization.pytorch,Y
group normalization,https://github.com/chengyangfu/pytorch-groupnormalization,Y
group normalization,https://github.com/vlievin/Unet,Y
group normalization,https://github.com/pren1/Group-Normalization-Example,Y
fcos: fully convolutional one-stage object detection,https://github.com/facebookresearch/maskrcnn-benchmark,Y
fcos: fully convolutional one-stage object detection,https://github.com/tianzhi0549/FCOS,Y
fcos: fully convolutional one-stage object detection,https://github.com/sarrrrry/maskrcnn-benchmark,Y
fcos: fully convolutional one-stage object detection,https://github.com/leehsiu/maskrcnn_benchmark,Y
cornernet: detecting objects as paired keypoints,https://github.com/w510056105/DeepLearning,Y
single-shot refinement neural network for object detection,https://github.com/kacerj3/caffe-refinedet,Y
single-shot refinement neural network for object detection,https://github.com/qilei123/RefineDet4OpenImagev4,Y
single-shot refinement neural network for object detection,https://github.com/laycoding/PostiveDet,Y
single-shot refinement neural network for object detection,https://github.com/sfzhang15/RefineDet,Y
single-shot refinement neural network for object detection,https://github.com/Stick-To/RefineDet-tensorflow,N
single-shot refinement neural network for object detection,https://github.com/ginn24/RefineDet,Y
single-shot refinement neural network for object detection,https://github.com/laycoding/FaceDetection,Y
single-shot refinement neural network for object detection,https://github.com/laycoding/renlianjiance,Y
gradient harmonized single-stage detector,https://github.com/xialuxi/GHMLoss-caffe,Y
gradient harmonized single-stage detector,https://github.com/libuyu/GHM_Detection,Y
deformable convolutional networks,https://github.com/zdaxie/DiDi,Y
deformable convolutional networks,https://github.com/qilei123/fpn_crop_v2_4d,Y
deformable convolutional networks,https://github.com/DHZS/tf-deformable-conv-layer,Y
deformable convolutional networks,https://github.com/qilei123/fpn_crop,Y
deformable convolutional networks,https://github.com/qilei123/DeformableConvV2,Y
deformable convolutional networks,https://github.com/makefile/frcnn,Y
deformable convolutional networks,https://github.com/MonsterPeng/Deformable-ConvNets-master,Y
deformable convolutional networks,https://github.com/NVIDIAAICITYCHALLENGE/AICity_Team6_ISU,Y
deformable convolutional networks,https://github.com/oeway/pytorch-deform-conv,Y
deformable convolutional networks,https://github.com/guanfuchen/Deformable-ConvNets,Y
deformable convolutional networks,https://github.com/fourmi1995/IronExperiment-DCN,Y
deformable convolutional networks,https://github.com/qilei123/DEEPLAB_4_RETINA,Y
deformable convolutional networks,https://github.com/zzdxfei/defor_conv_mxnet_code,Y
deformable convolutional networks,https://github.com/liyemei/Deformable-active-convolutional,Y
deformable convolutional networks,https://github.com/stupidZZ/pyc_repo,Y
deformable convolutional networks,https://github.com/qilei123/DeformableConvV2_crop,Y
deformable convolutional networks,https://github.com/qilei123/sod_v1_demo,Y
deformable convolutional networks,https://github.com/zengzhaoyang/trident,Y
deformable convolutional networks,https://github.com/qilei123/fpn_crop_v1_5d,Y
deformable convolutional networks,https://github.com/msracver/Deformable-ConvNets,Y
deformable convolutional networks,https://github.com/zengzhaoyang/Weak_Detection,Y
deformable convolutional networks,https://github.com/xiaoyongzhu/Deformable-ConvNets,Y
deformable convolutional networks,https://github.com/qilei123/DEEPLAB_4_RETINAIMG,Y
deformable convolutional networks,https://github.com/chenbys/GuidedOffset,Y
deformable convolutional networks,https://github.com/qilei123/sod_v1,Y
focal loss for dense object detection,https://github.com/williamccondori/darknet-alexey,N
focal loss for dense object detection,https://github.com/dc17540/darknet,Y
focal loss for dense object detection,https://github.com/soccergame/darknet,Y
focal loss for dense object detection,https://github.com/yytang2012/darknet,Y
focal loss for dense object detection,https://github.com/pierluigiferrari/ssd_keras,Y
focal loss for dense object detection,https://github.com/wpsliu123/yolo-windows,Y
focal loss for dense object detection,https://github.com/EMsnap/RobotSorting,Y
focal loss for dense object detection,https://github.com/tianhai123/yolov3,Y
focal loss for dense object detection,https://github.com/li-yibing/oceannet,Y
focal loss for dense object detection,https://github.com/khaled2ahmed/k2a,Y
focal loss for dense object detection,https://github.com/vuongtrannguyenkhoi/darknet,Y
focal loss for dense object detection,https://github.com/darshans0200/YOLOTest,N
focal loss for dense object detection,https://github.com/edward2306/dark,Y
focal loss for dense object detection,https://github.com/ruinmessi/RFBNet,Y
focal loss for dense object detection,https://github.com/zj463261929/darknet_mAP,Y
focal loss for dense object detection,https://github.com/kyunghwan/darknet_v3,Y
focal loss for dense object detection,https://github.com/kke0217/darknet_WIN,Y
focal loss for dense object detection,https://github.com/SteveBetter/darknet_ac,Y
focal loss for dense object detection,https://github.com/Sushma07/dancedarknet,Y
focal loss for dense object detection,https://github.com/williamccondori/YOLO-NFPA,Y
focal loss for dense object detection,https://github.com/slopezRedfox/CoffeeCoffee,Y
focal loss for dense object detection,https://github.com/vantupham/darknet,Y
focal loss for dense object detection,https://github.com/deepakHonakeri05/darknet,Y
focal loss for dense object detection,https://github.com/zhuqiang00099/abyolov3,Y
focal loss for dense object detection,https://github.com/buptdbj/darknet-windows-linux,Y
focal loss for dense object detection,https://github.com/metu-kovan/METU-ALET,Y
focal loss for dense object detection,https://github.com/ShaharrHorn/Detection-Game-logic,Y
focal loss for dense object detection,https://github.com/liyemei/Deformable-active-convolutional,Y
focal loss for dense object detection,https://github.com/marvis/pytorch-yolo2,Y
focal loss for dense object detection,https://github.com/unsky/focal-loss,Y
focal loss for dense object detection,https://github.com/ryubidragonfire/mydarknet,Y
focal loss for dense object detection,https://github.com/skylstat/AtlasProteinChallenge,Y
focal loss for dense object detection,https://github.com/bharatsush/object_detection,Y
focal loss for dense object detection,https://github.com/hemp110/darknet-myb,Y
focal loss for dense object detection,https://github.com/yhenon/pytorch-retinanet,Y
focal loss for dense object detection,https://github.com/maorshutman/human-protein-atlas-kaggle,Y
focal loss for dense object detection,https://github.com/tensorflow/models/tree/master/research/object_detection,Y
focal loss for dense object detection,https://github.com/anookeen/yolo,Y
focal loss for dense object detection,https://github.com/KingBoyBIT/yolov3test,Y
focal loss for dense object detection,https://github.com/saber2011/darknet,Y
focal loss for dense object detection,https://github.com/Cadmium-CD/socFinal,Y
focal loss for dense object detection,https://github.com/saednasir/Helmet_Yolo,Y
focal loss for dense object detection,https://github.com/teemoeric/projet,Y
focal loss for dense object detection,https://github.com/unsky/RetinaNet,Y
focal loss for dense object detection,https://github.com/toufiksk/darknet,Y
focal loss for dense object detection,https://github.com/yudie433/darknet,Y
focal loss for dense object detection,https://github.com/hankpark0706/darknet,Y
focal loss for dense object detection,https://github.com/manishravula/yolov3_tiny_pruned,Y
focal loss for dense object detection,https://github.com/xiamenwcy/extended-caffe,Y
focal loss for dense object detection,https://github.com/fizyr/keras-retinanet,Y
focal loss for dense object detection,https://github.com/DonCorle0ne/damage_detection,Y
focal loss for dense object detection,https://github.com/ghaniskn/GCorp-Darknet,Y
focal loss for dense object detection,https://github.com/rnirdhar/yoloMultiClass,N
focal loss for dense object detection,https://github.com/facebookresearch/detectron,N
focal loss for dense object detection,https://github.com/eric-erki/darknet,Y
focal loss for dense object detection,https://github.com/mathieuorhan/darknet,Y
focal loss for dense object detection,https://github.com/hallditq/Darknet,N
focal loss for dense object detection,https://github.com/xuanyuzhou98/SqueezeSeg,N
focal loss for dense object detection,https://github.com/ermuur/darknet,Y
focal loss for dense object detection,https://github.com/xiaodongww/SenceClassification-AIChallenge,Y
focal loss for dense object detection,https://github.com/bobby20180331/darknet_pycharm,Y
focal loss for dense object detection,https://github.com/eric-erki/yolov3,Y
focal loss for dense object detection,https://github.com/kwon852456/darkent,N
focal loss for dense object detection,https://github.com/aminekha/AI-For-2022,Y
focal loss for dense object detection,https://github.com/PolarisAlpha/darknet,Y
focal loss for dense object detection,https://github.com/neshitov/UNet,Y
focal loss for dense object detection,https://github.com/rnirdhar/yoloTestOneClass,N
focal loss for dense object detection,https://github.com/trongnghia00/darknet,Y
focal loss for dense object detection,https://github.com/yijiaceline/Final-Project-Group4,Y
acquisition of localization confidence for accurate object detection,https://github.com/CSAILVision/unifiedparsing,Y
acquisition of localization confidence for accurate object detection,https://github.com/vacancy/PreciseRoIPooling,Y
bounding box regression with uncertainty for accurate object detection,https://github.com/yihui-he/KL-Loss,N
bounding box regression with uncertainty for accurate object detection,https://github.com/yihui-he/softer-NMS,Y
mask r-cnn,https://github.com/qq330488563/TEST,Y
mask r-cnn,https://github.com/kdethoor/panoptictorch,Y
mask r-cnn,https://github.com/jianing-sun/Mask-YOLO,N
mask r-cnn,https://github.com/Arthur-Shi/py-faster-rcnn,Y
mask r-cnn,https://github.com/collectionslab/annotations-computervision,Y
mask r-cnn,https://github.com/shuto-keio/detection_person,N
mask r-cnn,https://github.com/leochangzliao/OPBM,Y
mask r-cnn,https://github.com/xzabg/faster-rcnn-with-Caltech,Y
mask r-cnn,https://github.com/collectionslab/book-annotation-classification,Y
mask r-cnn,https://github.com/rickyHong/py-faster-rcnn-repl,Y
mask r-cnn,https://github.com/UPCLJ/py-faster-rcnn,Y
mask r-cnn,https://github.com/zhangchi9/Airbus_Ship_Detection,Y
mask r-cnn,https://github.com/noelcodes/Mask_RCNN,Y
mask r-cnn,https://github.com/leonardhan1979/fasterRCNN,Y
mask r-cnn,https://github.com/jasjeetIM/Mask-RCNN,Y
mask r-cnn,https://github.com/stanleycelestin1/AirsimDetectron,N
mask r-cnn,https://github.com/tensorpack/tensorpack,N
mask r-cnn,https://github.com/lincaiming/py-faster-rcnn-update,Y
mask r-cnn,https://github.com/evaristr/py-faster_rcnn,Y
mask r-cnn,https://github.com/beassssry/U,Y
mask r-cnn,https://github.com/BlackAngel1111/Fast-RCNN,Y
mask r-cnn,https://github.com/xunhen/py-faster-rcnn-wjc,Y
mask r-cnn,https://github.com/DeNA/Chainer_Mask_R-CNN,Y
mask r-cnn,https://github.com/waspinator/deep-learning-explorer,Y
mask r-cnn,https://github.com/bethgelab/siamese-mask-rcnn,Y
mask r-cnn,https://github.com/jooyounghun/AI-Team-5,Y
mask r-cnn,https://github.com/zly9844/py-faster-rcnn,Y
mask r-cnn,https://github.com/matterport/Mask_RCNN,Y
mask r-cnn,https://github.com/zhong110020/py-faster-rcnn,Y
mask r-cnn,https://github.com/AKASH2907/bird_species_classification,Y
mask r-cnn,https://github.com/sunqiangxtcsun/faster-rcnn,Y
mask r-cnn,https://github.com/ishanashastri/FRCNN-for-breast-tumor-detection,N
mask r-cnn,https://github.com/CarstenIsert/DeepBurn,Y
mask r-cnn,https://github.com/sbetageri/MaskRCNN,Y
mask r-cnn,https://github.com/delldu/MaskRCNN,Y
mask r-cnn,https://github.com/collectionslab/Omniscribe,Y
mask r-cnn,https://github.com/qilei123/pyfasterrcnn,Y
mask r-cnn,https://github.com/lichengunc/mask-faster-rcnn,Y
mask r-cnn,https://github.com/tensorflow/models/tree/master/research/object_detection,Y
mask r-cnn,https://github.com/rickyHong/py-faster-rcnn-repl-cudnn5-support,Y
mask r-cnn,https://github.com/yczhang1017/SSD_resnet_pytorch,Y
mask r-cnn,https://github.com/TuSimple/mx-maskrcnn,Y
mask r-cnn,https://github.com/fdac18/ForensicImages,Y
mask r-cnn,https://github.com/soulguy/Faster-rcnn,Y
mask r-cnn,https://github.com/lincaiming/py-faster-rcnn-windows,Y
mask r-cnn,https://github.com/godspeedcurry/lung-nodule-detection,Y
mask r-cnn,https://github.com/charlesYangM/py-faster-rcnn-80.28,Y
mask r-cnn,https://github.com/AKASH2907/bird-species-classification,Y
mask r-cnn,https://github.com/facebookresearch/detectron,N
mask r-cnn,https://github.com/busyboxs/What-I-have-star,Y
mask r-cnn,https://github.com/guanfuchen/py-faster-rcnn,Y
mask r-cnn,https://github.com/phtruongan/py-faster-rcnn-docker,Y
mask r-cnn,https://github.com/busyboxs/faster_rcnn_voc,Y
mask r-cnn,https://github.com/pvdhove/owl-mask-rcnn,Y
mask r-cnn,https://github.com/cokowpublic/Nuclei-Segmentation,Y
chainercv: a library for deep learning in computer vision,https://github.com/chainer/chainercv,Y
chainercv: a library for deep learning in computer vision,https://github.com/pfnet/chainercv,Y
beyond skip connections: top-down modulation for object detection,https://github.com/MTCloudVision/mxnet-dssd,Y
feature pyramid networks for object detection,https://github.com/xinpingwang/tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/yzgrfsy/tf-fastrcnn-crop,Y
feature pyramid networks for object detection,https://github.com/1512159/tf-faster-rcnn-medico,Y
feature pyramid networks for object detection,https://github.com/sonnguyen64/horus-tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/huan123/py-fatser-rcnn,Y
feature pyramid networks for object detection,https://github.com/rickyHong/faster-rcnn-tensorflow-repl,Y
feature pyramid networks for object detection,https://github.com/Sunnyhoster/tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/tusimple/simpledet,N
feature pyramid networks for object detection,https://github.com/ruotianluo/pytorch-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/tensorpack/tensorpack,N
feature pyramid networks for object detection,https://github.com/1512159/demo_frcnn,Y
feature pyramid networks for object detection,https://github.com/yfnn/fused-model,Y
feature pyramid networks for object detection,https://github.com/nautilus261/tf-faster-rcnn,N
feature pyramid networks for object detection,https://github.com/zhoujqhappy/simpledet_int8,N
feature pyramid networks for object detection,https://github.com/mengyingfei/faster-rcnn-tf,Y
feature pyramid networks for object detection,https://github.com/cantaible/tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/guilherme-pombo/keras_resnext_fpn,Y
feature pyramid networks for object detection,https://github.com/PengchengAi/tf-faster-rcnn-pcai,Y
feature pyramid networks for object detection,https://github.com/csmiler/tf-faster-rcnn-cpu,Y
feature pyramid networks for object detection,https://github.com/insigh/Faster-RCNN-Tensorflow,Y
feature pyramid networks for object detection,https://github.com/spideralessio/coconutnut,Y
feature pyramid networks for object detection,https://github.com/unsky/FPN,Y
feature pyramid networks for object detection,https://github.com/yanxp/rcnn-discovery,Y
feature pyramid networks for object detection,https://github.com/ithuanhuan/gpu-py3-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/soeaver/py-RFCN-priv,Y
feature pyramid networks for object detection,https://github.com/rickyHong/FPN-repl,Y
feature pyramid networks for object detection,https://github.com/endernewton/tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/Angzz/fpn-gluon-cv,Y
feature pyramid networks for object detection,https://github.com/PythonZhengbinChen/tf-faster-rcnn-cpu,Y
feature pyramid networks for object detection,https://github.com/Kenneth-Wong/tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/rickyHong/pytorch-faster-rcnn-repl,Y
feature pyramid networks for object detection,https://github.com/bareblackfoot/lddp-tf-faster-rcnn,N
feature pyramid networks for object detection,https://github.com/anlimo1510/faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/facebookresearch/detectron,N
feature pyramid networks for object detection,https://github.com/YudeWang/UNet-Satellite-Image-Segmentation,Y
feature pyramid networks for object detection,https://github.com/libiseller/MobileNetV2-dynamicFPN,Y
feature pyramid networks for object detection,https://github.com/achiyaj/vqa-sandbox,Y
feature pyramid networks for object detection,https://github.com/yfnn/person_subclass,Y
feature pyramid networks for object detection,https://github.com/neuqgz/modify-faster-rcnn-tf,Y
feature pyramid networks for object detection,https://github.com/chcyj/my-project,Y
feature pyramid networks for object detection,https://github.com/daxiapazi/faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/cantaible/tf-faster-rcnn-note,Y
feature pyramid networks for object detection,https://github.com/ChestnutLi/tf-faster-rcnn,Y
feature pyramid networks for object detection,https://github.com/ithuanhuan/py-fatser-rcnn,Y
feature pyramid networks for object detection,https://github.com/zxqcreations/faster-rcnn-tf,Y
deep residual learning for image recognition,https://github.com/Kunaldargan/Paper-summerization--DEEP-LEARNING-MADE-EASIER-BY-LINEAR-TRANSFORMATIONS-IN-PERCEPTRONS--,Y
deep residual learning for image recognition,https://github.com/Sangkwun/Resnet,Y
deep residual learning for image recognition,https://github.com/tensorflow/models/tree/master/research/deeplab,Y
deep residual learning for image recognition,https://github.com/akshaytess/deep,Y
deep residual learning for image recognition,https://github.com/xcmyz/Face-Binary-Classification,Y
deep residual learning for image recognition,https://github.com/itijyou/ademxapp,Y
deep residual learning for image recognition,https://github.com/glouppe/info8010-deep-learning,Y
deep residual learning for image recognition,https://github.com/kwotsin/TensorFlow-ENet,Y
deep residual learning for image recognition,https://github.com/akamaster/pytorch_resnet_cifar10,Y
deep residual learning for image recognition,https://github.com/swasun/VQ-VAE-images,Y
deep residual learning for image recognition,https://github.com/andreasveit/densenet-pytorch,Y
deep residual learning for image recognition,https://github.com/ferhatkkochan/pneumonia_classifier,N
deep residual learning for image recognition,https://github.com/eremo2002/Keras-ResNet,Y
deep residual learning for image recognition,https://github.com/wsqiankun/resnet_tensorflow,Y
deep residual learning for image recognition,https://github.com/eric-erki/IdenProf,Y
deep residual learning for image recognition,https://github.com/hycis/TensorGraph,Y
deep residual learning for image recognition,https://github.com/sebsquire/Dogs-and-cats-image-classification-CNN,Y
deep residual learning for image recognition,https://github.com/deepmodeling/deepmd-kit,Y
deep residual learning for image recognition,https://github.com/fchollet/deep-learning-models,Y
deep residual learning for image recognition,https://github.com/rohit517/Deep-Learning,N
deep residual learning for image recognition,https://github.com/jimheaton/Ultra96_ML_Embedded_Workshop,Y
deep residual learning for image recognition,https://github.com/tensorflow/models/tree/master/research/resnet,N
deep residual learning for image recognition,https://github.com/EdenMelaku/Transfer-Learning-Pytorch-Implmentation,Y
deep residual learning for image recognition,https://github.com/CodeChefVIT/VOID,Y
deep residual learning for image recognition,https://github.com/Punakshi/Deep-Residual-Learning-for-Image-Recognition-Implementation,Y
deep residual learning for image recognition,https://github.com/hysts/pytorch_resnet_preact,Y
deep residual learning for image recognition,https://github.com/hx19940102/Image-Segmentation-based-on-FCN,N
deep residual learning for image recognition,https://github.com/rickyHong/tfRecord-Caltech256-repl2,Y
deep residual learning for image recognition,https://github.com/brycexu/MR-Residual-Net,Y
deep residual learning for image recognition,https://github.com/akar5h/Image-Recognition-with-CNN-and-Transfer-Learning-ResNet101,Y
deep residual learning for image recognition,https://github.com/b8goal/PIRL-Residual-network,Y
deep residual learning for image recognition,https://github.com/lixihan/Resnet,Y
deep residual learning for image recognition,https://github.com/tensorpack/tensorpack,N
deep residual learning for image recognition,https://github.com/saloni1998/Cifar-10,Y
deep residual learning for image recognition,https://github.com/iArunava/ResNet,Y
deep residual learning for image recognition,https://github.com/DaikiTanak/manifold_mixup,Y
deep residual learning for image recognition,https://github.com/jtcass01/SIMON,Y
deep residual learning for image recognition,https://github.com/sanoyo/dl-model,Y
deep residual learning for image recognition,https://github.com/nitinvwaran/UrbanSound8K-audio-classification-with-ResNet,Y
deep residual learning for image recognition,https://github.com/mr-bulb/DL_basic_github,Y
deep residual learning for image recognition,https://github.com/danielparada1/RL_SpaceInvaders,Y
deep residual learning for image recognition,https://github.com/suhas1999/Flip-kart-grid-challenge,Y
deep residual learning for image recognition,https://github.com/osmr/imgclsmob,Y
deep residual learning for image recognition,https://github.com/ankit-vaghela30/Google-landmark-prediction,Y
deep residual learning for image recognition,https://github.com/xcmyz/FaceDetection,Y
deep residual learning for image recognition,https://github.com/Baichenjia/Resnet,Y
deep residual learning for image recognition,https://github.com/D-X-Y/ResNeXt-DenseNet,Y
deep residual learning for image recognition,https://github.com/fastai/fastai,Y
deep residual learning for image recognition,https://github.com/tensorflow/models/tree/master/research/slim,Y
deep residual learning for image recognition,https://github.com/UnofficialJuliaMirror/DeepMark-deepmark,Y
deep residual learning for image recognition,https://github.com/syiin/ann_cancer_detection,Y
deep residual learning for image recognition,https://github.com/shoaibahmed/CrossLayerPooling,Y
deep residual learning for image recognition,https://github.com/anibali/dsnt-pose2d,Y
deep residual learning for image recognition,https://github.com/sebsquire/FlowersRecognition_keras,Y
deep residual learning for image recognition,https://github.com/EmolLi/Random,N
deep residual learning for image recognition,https://github.com/makatx/YOLO_ResNet,Y
deep residual learning for image recognition,https://github.com/gcr/torch-residual-networks,Y
deep residual learning for image recognition,https://github.com/astoycos/Mini_Project2,Y
deep residual learning for image recognition,https://github.com/phillity/BioCapsule,N
deep residual learning for image recognition,https://github.com/shtnkgm/VisionFrameworkSample,Y
deep residual learning for image recognition,https://github.com/nsom/Basic-Models,Y
deep residual learning for image recognition,https://github.com/vlievin/Unet,Y
deep residual learning for image recognition,https://github.com/alrojo/lasagne_residual_network,Y
deep residual learning for image recognition,https://github.com/OlafenwaMoses/IdenProf,Y
deep residual learning for image recognition,https://github.com/koshian2/ResNet-MultipleFramework,Y
deep residual learning for image recognition,https://github.com/hongyi-zhang/Fixup,Y
deep residual learning for image recognition,https://github.com/MichaelWangfc/distributed-tensorflow-resnet,N
deep residual learning for image recognition,https://github.com/t0930198/backup,Y
deep residual learning for image recognition,https://github.com/facebook/fb.resnet.torch,Y
deep residual learning for image recognition,https://github.com/researchmm/SiamDW,Y
deep residual learning for image recognition,https://github.com/CrossEntropy/Gesture-images-recognition-ResidualNetwork,Y
deep residual learning for image recognition,https://github.com/JesonZhang822/Dogs-VS-Cats-Project,Y
deep residual learning for image recognition,https://github.com/mbadry1/Top-Deep-Learning,N
deep residual learning for image recognition,https://github.com/uclaml/Padam,Y
deep residual learning for image recognition,https://github.com/nsom/VGG16,Y
deep residual learning for image recognition,https://github.com/Glp91/fire-detection,Y
deep residual learning for image recognition,https://github.com/leemathew1998/RG,Y
deep residual learning for image recognition,https://github.com/c1ph3rr/Deep-Residual-Learning-for-Image-Recognition,N
deep residual learning for image recognition,https://github.com/JHLee0513/Salt_detection_challenge,Y
deep residual learning for image recognition,https://github.com/zlenyk/NNCodesAndProjects,Y
deep residual learning for image recognition,https://github.com/xcmyz/Face_Binary_Classfication,Y
deep residual learning for image recognition,https://github.com/CVxTz/face_age_gender,Y
deep residual learning for image recognition,https://github.com/syiin/resnet_cancer_detection,Y
deep residual learning for image recognition,https://github.com/varshaneya/Res-SE-Net,Y
deep residual learning for image recognition,https://github.com/wenxinxu/resnet-in-tensorflow,Y
deep residual learning for image recognition,https://github.com/FranckZibi/SharpNet,Y
deep residual learning for image recognition,https://github.com/ajithvallabai/getsetgo_keras-beginner,Y
deep residual learning for image recognition,https://github.com/ChangweiZhang/Awesome-WindowsML-ONNX-Models,N
deep residual learning for image recognition,https://github.com/danielamassiceti/CCA-visualdialogue,Y
deep residual learning for image recognition,https://github.com/GKalliatakis/Keras-VGG16-places365,Y
deep residual learning for image recognition,https://github.com/UnofficialJuliaMirrorSnapshots/DeepMark-deepmark,Y
deep residual learning for image recognition,https://github.com/EdenMelaku/Transfer-Learning-Pytorch-Implementation,Y
deep residual learning for image recognition,https://github.com/MaxwellHeller/coffee_fraud_detection,Y
deep residual learning for image recognition,https://github.com/DeepMark/deepmark,Y
deep residual learning for image recognition,https://github.com/jonnedtc/Shake-Shake-Keras,N
deep residual learning for image recognition,https://github.com/horse007666/ResNet,Y
deep residual learning for image recognition,https://github.com/facebookresearch/detectron,N
deep residual learning for image recognition,https://github.com/YudeWang/UNet-Satellite-Image-Segmentation,Y
deep residual learning for image recognition,https://github.com/thughost2/Padam,Y
deep residual learning for image recognition,https://github.com/hershd23/ObjectLocalizer,Y
deep residual learning for image recognition,https://github.com/wuqiyao20160118/mini_project-for-CIFAR10,Y
deep residual learning for image recognition,https://github.com/julik43/IIMAS-USCS,Y
deep residual learning for image recognition,https://github.com/asprenger/keras_fc_densenet,Y
speed/accuracy trade-offs for modern convolutional object detectors,https://github.com/tensorflow/models/tree/master/research/object_detection,Y
speed/accuracy trade-offs for modern convolutional object detectors,https://github.com/felixlephuoc/Annotating-Images-Object-Detection-API,Y
speed/accuracy trade-offs for modern convolutional object detectors,https://github.com/suryapa1/MAX-Object-Detector-v1,Y
speed/accuracy trade-offs for modern convolutional object detectors,https://github.com/IBM/MAX-Object-Detector,Y
a multipath network for object detection,https://github.com/facebookresearch/multipathnet,Y
going deeper with convolutions,https://github.com/vijayvee/behavior-recognition,Y
going deeper with convolutions,https://github.com/GenesisDCarmen/C_Reconocimiento_Facial,Y
going deeper with convolutions,https://github.com/Stick-To/Inception,N
going deeper with convolutions,https://github.com/kaishengtai/neuralart,Y
going deeper with convolutions,https://github.com/vijayvee/behavior_recognition,Y
going deeper with convolutions,https://github.com/oci-ai/oci-dreamer,Y
going deeper with convolutions,https://github.com/facebook/fb-caffe-exts,Y
going deeper with convolutions,https://github.com/lim0606/caffe-googlenet-bn,Y
going deeper with convolutions,https://github.com/leoliao2008/TensorflowMobileOfficialExample,Y
going deeper with convolutions,https://github.com/ajithvallabai/getsetgo_keras-beginner,Y
going deeper with convolutions,https://github.com/JasonLiTW/simple-railway-captcha-solver,Y
going deeper with convolutions,https://github.com/kevin28520/GoogleNet,Y
going deeper with convolutions,https://github.com/JavierAntoran/pictocatcher,Y
going deeper with convolutions,https://github.com/MohamedRamzy1/Inception,Y
going deeper with convolutions,https://github.com/jimheaton/Ultra96_ML_Embedded_Workshop,Y
going deeper with convolutions,https://github.com/Adren98/EczemaApp,Y
going deeper with convolutions,https://github.com/deepmind/kinetics-i3d,Y
going deeper with convolutions,https://github.com/tiger154/captcha-solver-custom,Y
going deeper with convolutions,https://github.com/tensorflow/models/tree/master/research/slim,Y
going deeper with convolutions,https://github.com/Liuyubao/transfer-learning,Y
going deeper with convolutions,https://github.com/google/prettytensor,Y
going deeper with convolutions,https://github.com/facebook/fb.resnet.torch,Y
going deeper with convolutions,https://github.com/researchmm/SiamDW,Y
"overfeat: integrated recognition, localization and detection using convolutional networks",https://github.com/soumith/convnet-benchmarks,N
"overfeat: integrated recognition, localization and detection using convolutional networks",https://github.com/soumith/imagenet-multiGPU.torch,N
"overfeat: integrated recognition, localization and detection using convolutional networks",https://github.com/sermanet/OverFeat,N
"overfeat: integrated recognition, localization and detection using convolutional networks",https://github.com/vohoaiviet/OverFeat-DeepNet,N
couplenet: coupling global structure with local parts for object detection,https://github.com/tshizys/CoupleNet,N
couplenet: coupling global structure with local parts for object detection,https://github.com/princewang1994/RFCN_CoupleNet.pytorch,N
spatial pyramid pooling in deep convolutional networks for visual recognition,https://github.com/yhenon/keras-spp,N
spatial pyramid pooling in deep convolutional networks for visual recognition,https://github.com/szagoruyko/imagine-nn,N
spatial pyramid pooling in deep convolutional networks for visual recognition,https://github.com/khayne31/CNN-with-Spacial-Pyramid-Pooling-Implementation,N
spatial pyramid pooling in deep convolutional networks for visual recognition,https://github.com/rajkumargithub/densenet.mura,N
spatial pyramid pooling in deep convolutional networks for visual recognition,https://github.com/xiamenwcy/extended-caffe,N
training region-based object detectors with online hard example mining,https://github.com/busyboxs/Some-resources-useful-for-me,Y
training region-based object detectors with online hard example mining,https://github.com/tkuanlun350/Kaggle_Ship_Detection_2018,Y
denet: scalable real-time object detection with directed sparse sampling,https://github.com/lachlants/denet,N
a-fast-rcnn: hard positive generation via adversary for object detection,https://github.com/busyboxs/Some-resources-useful-for-me,Y
a-fast-rcnn: hard positive generation via adversary for object detection,https://github.com/xzabg/fast-adversarial,Y
a-fast-rcnn: hard positive generation via adversary for object detection,https://github.com/HusterRC/adversarial-frcnn-master,Y
a-fast-rcnn: hard positive generation via adversary for object detection,https://github.com/xiaolonw/adversarial-frcnn,Y
fast r-cnn,https://github.com/sbetageri/MaskRCNN,Y
